Fecha,CIDIA_m3dia,CIDIA93_m3dia,VOLUMEN_m3,VOLUMEN93_m3,VHOY93_m3,VHOY_m3,FRECUENCIA_Hz,PMA_Kgcm2,PAB_Kgcm2,Fpv,Zb,Zf,SNDVEL7_ms,SNDVEL8_ms,SNDVEL6_ms,SNDVEL5_ms,Etiqueta,SNDVEL_promedio,Q_P_ratio,Q_Z_ratio,Q_Fpv_ratio,Z_Fpv,PMA_Kgcm2_smooth,CIDIA_m3dia_smooth,Zb_smooth,Fpv_smooth,SNDVEL_promedio_smooth,Q_P_ratio_smooth,Q_Z_ratio_smooth,Q_Fpv_ratio_smooth,Z_Fpv_smooth
2025-07-16 04:00:00,4031110,4.021.202,4.005.374,3.985.042,3.658.232,3.677.663,"438,27",67.93,"68,91",1.0513,0.9978,"0,9027","434,90","434,89","434,89","434,84",0,43488,59342.1168850287,4039997.9955902984,3834405.022353277,1.04898714,67.83,3955075.3333333335,0.9978,1.0512666666666668,1607606.0,58301.60258970448,3963795.683837777,3762169.5992678064,1.04895388
2025-07-16 05:00:00,3722894,3.712.165,4.005.374,3.985.042,3.826.022,3.845.900,"407,34",67.54,"68,52",1.051,0.9978,"0,9034","435,22","435,24","435,20","435,12",0,435195,55121.32069884512,3731102.4253357383,3542239.7716460517,1.0486878,67.67333333333335,3841992.3333333335,0.9978,1.0510666666666666,304662.6666666667,56767.71877024759,3850463.352709294,3655307.8358276696,1.04875432
2025-07-16 06:00:00,3771973,3.760.626,4.005.374,3.985.042,3.982.701,4.003.026,"412,62",67.55,"68,53",1.0509,0.9978,"0,9035","435,37","435,36","435,34","435,31",0,435345,55839.71872686899,3780289.637201844,3589278.713483681,1.04858802,67.67,4020678.0,0.9978,1.0509666666666666,304684.0,59401.456604802224,4029542.9945880943,3825687.5762357595,1.04865454
2025-07-16 07:00:00,4567167,4.555.062,4.005.374,3.985.042,169.363,169.866,"497,27",67.92,"68,90",1.051,0.9978,"0,9034","435,50","435,57","435,52","435,49",0,43552,67243.33038869257,4577236.921226699,4345544.2435775455,1.0486878,67.74666666666667,4211635.666666667,0.9978,1.0509666666666666,1611027.3333333333,62156.83064562298,4220921.694394334,4007378.9812468593,1.04865454
2025-07-16 08:00:00,4295767,4.283.498,4.005.374,3.985.042,355.508,356.504,"468,47",67.77,"68,75",1.051,0.9978,"0,9033","435,43","435,48","435,41","435,37",0,4354225,63387.44282130737,4305238.52475446,4087313.9866793533,1.0486878,67.85333333333334,4337448.333333333,0.9978,1.051,1.451625000146591e+16,63922.80132489905,4347011.759203582,4126972.7243894706,1.0486878
2025-07-16 09:00:00,4149411,4.137.857,4.005.374,3.985.042,528.765,530.213,"450,49",67.87,"68,85",1.051,0.9978,"0,9033","435,52","435,56","435,45","435,42",0,43548749999999995,61137.63076469721,4158559.831629585,3948059.942911513,1.0486878,67.91333333333334,4257381.0,0.9978,1.0510333333333333,2.902891666811806e+16,62687.824332877695,4266767.889356584,4050660.1139736027,1.04872106
2025-07-16 10:00:00,4326965,4.313.498,4.005.374,3.985.042,703.986,705.970,"469,72",68.1,"69,09",1.0511,0.9978,"0,9031","435,39","435,41","435,40","435,32",0,43538000000000005,63538.399412628496,4336505.311685708,4116606.4123299406,1.04878758,67.95333333333333,4170536.3333333335,0.9978,1.0511333333333333,2.902891666681154e+16,61371.28044748192,4179731.7431683033,3967664.3962285873,1.04882084
2025-07-16 11:00:00,4035233,4.032.211,4.005.374,3.985.042,879.944,882.264,"439,18",67.89,"68,88",1.0513,0.9978,"0,9027","434,67","434,70","434,67","434,62",0,434665,59437.811165120045,4044130.086189617,3838326.8334443076,1.04898714,67.96,4194144.3333333335,0.9978,1.0513333333333332,1.4512666666826018e+16,61713.015839953594,4203391.795282956,3989363.1295981356,1.0490204
2025-07-16 12:00:00,4220235,4.223.369,4.005.374,3.985.042,1.048.880,1.051.237,"459,03",67.89,"68,88",1.0516,0.9978,"0,9022","434,24","434,29","434,22","434,17",0,43423,62162.83694211224,4229539.987973542,4013156.1430201596,1.0492864800000001,67.92,4166345.3333333335,0.9978,1.0514666666666665,304207.6666666667,61341.47326826346,4175531.5026391395,3962403.6613575486,1.0491534400000002
2025-07-16 13:00:00,4243568,4.248.471,4.005.374,3.985.042,1.223.559,1.225.712,"461,41",67.98,"68,97",1.0515,0.9978,"0,9025","434,60","434,59","434,57","434,54",0,434575,62423.7716975581,4252924.43375426,4035728.0076081785,1.0491867000000001,67.83666666666666,4205041.0,0.9978,1.0514666666666665,304274.3333333333,61986.78399560074,4214312.48747244,3999211.106108492,1.04915344
2025-07-16 14:00:00,4151320,4.156.081,4.005.374,3.985.042,1.394.073,1.396.022,"453,65",67.64,"68,62",1.0513,0.9978,"0,9028","434,88","434,92","434,86","434,80",0,434865,61373.74334713187,4160473.040689517,3948749.167697137,1.04898714,67.63000000000001,4112190.6666666665,0.9978,1.0512333333333332,1738541.6666666667,60797.49683888952,4121257.433019309,3911748.9972177357,1.04892062
2025-07-16 15:00:00,3941684,3.945.089,4.005.374,3.985.042,1.564.361,1.566.317,"433,08",67.27,"68,26",1.0509,0.9978,"0,9034","434,64","434,66","434,62","434,57",0,4346225,58594.9754719786,3950374.824614151,3750769.8163478924,1.04858802,67.43333333333334,3784346.6666666665,0.9978,1.0510333333333335,1.4490250001593682e+16,56114.794288073674,3792690.5859557693,3600552.066588296,1.0487210599999999
2025-07-16 16:00:00,3260036,3.257.944,4.005.374,3.985.042,1.716.459,1.718.314,"357,82",67.39,"68,37",1.0509,0.9978,"0,9034","434,75","434,74","434,72","434,62",0,43470750000000004,48375.66404511055,3267223.89256364,3102137.215719859,1.04858802,67.33666666666666,3547802.3333333335,0.9978,1.0509333333333333,1.4490250001463206e+16,52690.71799790129,3555624.707690252,3375861.8111967035,1.0486212799999999
2025-07-16 17:00:00,3441687,3.441.879,4.005.374,3.985.042,1.858.647,1.860.564,"377,77",67.35,"68,34",1.051,0.9978,"0,9034","434,37","434,42","434,36","434,29",0,43436,51101.514476614706,3449275.4058929645,3274678.40152236,1.0486878,67.29333333333334,3317381.3333333335,0.9978,1.0507,1.4490250001469256e+16,49296.58805455582,3324695.6637936793,3157288.377206811,1.04838846
2025-07-16 18:00:00,3250421,3.236.641,4.005.374,3.985.042,2.001.078,2.003.208,"358,51",67.14,"68,12",1.0502,0.9978,"0,9048","436,48","436,45","436,44","436,38",0,4364375,48412.58564194221,3257587.692924434,3095049.514378214,1.04788956,67.34666666666668,3409796.0,0.9978,1.0502666666666667,2929365.3333333335,50626.48637063173,3417314.0910002007,3246616.6223733616,1.0479560799999998
2025-07-16 19:00:00,3537280,3.504.655,4.005.374,3.985.042,2.149.893,2.153.023,"388,12",67.55,"68,53",1.0496,0.9978,"0,9058","438,04","438,10","438,02","437,97",0,4380325,52365.35899333827,3545079.174183203,3370121.9512195117,1.04729088,67.45333333333333,3457084.3333333335,0.9978,1.0499333333333334,4371761.666666667,51244.7441676244,3464706.6880470365,3292692.7107547973,1.0476234800000002
2025-07-16 20:00:00,3583552,3.559.137,4.005.374,3.985.042,2.290.017,2.294.368,"392,17",67.67,"68,66",1.05,0.9978,"0,9050","437,08","437,12","437,04","437,01",0,4370625,52956.28786759273,3591453.1970334738,3412906.6666666665,1.04769,67.66333333333334,3775430.3333333335,0.9978,1.0499666666666665,4372745.0,55792.17455002358,3783754.5934388987,3595694.5499272756,1.04765674
2025-07-16 21:00:00,4205459,4.180.584,4.005.374,3.985.042,2.449.386,2.454.786,"459,41",67.77,"68,76",1.0503,0.9978,"0,9046","436,73","436,78","436,72","436,70",0,4367325,62054.876789139744,4214731.40910002,4004055.0318956487,1.04798934,67.96,4180638.6666666665,0.9978,1.0502,1.4585166669579302e+16,61485.822662705876,4189856.3506380706,3980748.3169887965,1.04788956
2025-07-16 22:00:00,4752905,4.719.411,4.005.374,3.985.042,2.624.968,2.631.461,"514,83",68.44,"69,42",1.0503,0.9978,"0,9045","437,57","437,62","437,51","437,52",0,43755499999999995,69446.30333138516,4763384.445780718,4525283.252404075,1.04798934,67.87333333333333,4202289.666666667,0.9978,1.0501666666666667,1.4585166668137016e+16,61875.090500541875,4211555.087859958,4001478.6375484266,1.0478563
2025-07-16 23:00:00,3648505,3.612.359,4.005.374,3.985.042,2.784.875,2.792.671,"400,21",67.41,"68,40",1.0499,0.9978,"0,9053","437,69","437,71","437,70","437,62",0,43768,54124.09138110073,3656549.408699138,3475097.6283455566,1.04759022,67.83333333333333,4100889.0,0.9978333333333333,1.0498,1.458516666682761e+16,60412.8810165049,4109800.244976266,3906232.246817421,1.0475254133333334
2025-07-17 00:00:00,3901257,3.851.628,,,2.938.207,2.947.826,"427,47",67.65,"68,63",1.0492,0.9979,"0,9064","439,14","439,17","439,10","439,05",0,439115,57668.24833702882,3909466.8804489425,3718315.859702631,1.04699668,67.63333333333334,3903708.6666666665,0.9978666666666666,1.0495,1.4612583333494282e+16,57711.06685572871,3912045.847927604,3719627.760103477,1.0472610533333333
2025-07-17 01:00:00,4161364,4.110.219,4.047.052,4.024.820,3.105.927,3.117.721,"454,59",67.84,"68,82",1.0494,0.9979,"0,9060","438,39","438,42","438,39","438,31",0,43837750000000005,61340.860849056604,4170121.254634733,3965469.7922622445,1.0471962600000002,67.84666666666666,4118209.3333333335,0.9978666666666666,1.0495333333333334,1.4612583334939402e+16,60693.49439193296,4127019.4565332034,3923803.7887501963,1.0472943133333334
2025-07-17 02:00:00,4292007,4.251.631,4.047.052,4.024.820,3.279.802,3.293.425,"466,93",68.05,"69,03",1.05,0.9978,"0,9050","437,92","437,97","437,90","437,86",0,4379125,63071.37398971345,4301470.234515935,4087625.714285714,1.04769,68.22666666666667,4503186.333333333,0.9978333333333333,1.0498,1.4612583334807646e+16,65971.3409631196,4512975.876219193,4289504.216468367,1.0475254200000002
2025-07-17 03:00:00,5056188,5.005.820,4.047.052,4.024.820,3.473.888,3.489.471,"544,84",68.79,"69,78",1.05,0.9978,"0,9050","438,45","438,53","438,47","438,39",0,43846,73501.78805058874,5067336.139506915,4815417.142857143,1.04769,68.5,4806806.333333333,0.9978,1.0501,2934485.3333333335,70149.22470961817,4817404.623505044,4577450.859391647,1.04778978
2025-07-17 04:00:00,5072224,5.023.869,4.047.052,4.024.820,3.686.530,3.704.105,"546,93",68.66,"69,65",1.0503,0.9978,"0,9045","438,06","438,11","438,04","438,00",0,4380525,73874.51208855229,5083407.4964922825,4829309.721032086,1.04798934,68.31666666666666,4719109.0,0.9978333333333333,1.0497666666666665,1489425.0,69021.30992292355,4729379.054134882,4495148.865656118,1.0474921466666667
2025-07-17 05:00:00,4028915,3.972.699,4.047.052,4.024.820,3.866.109,3.885.762,"442,49",67.5,"68,48",1.049,0.9979,"0,9068","439,45","439,47","439,46","439,38",0,43944,59687.62962962963,4037393.5264054514,3840719.7330791233,1.0467971,67.83333333333333,4245800.666666667,0.9978666666666666,1.0492,2945068.0,62520.23375558049,4254905.41495462,4046251.033973983,1.04696167
2025-07-17 06:00:00,3636263,3.571.479,4.047.052,4.024.820,4.022.507,4.044.696,"400,61",67.34,"68,32",1.0483,0.9979,"0,9081","441,10","441,14","441,06","441,01",0,4410775,53998.55954855955,3643915.221966129,3468723.6478107413,1.04609857,67.49333333333334,3936218.0,0.9979,1.0483333333333333,1.4732583334818226e+16,58314.65521394005,3944501.4530514074,3754757.98738771,1.0461318333333334
2025-07-17 07:00:00,4143476,4.055.845,4.047.052,4.024.820,150.062,153.091,"455,16",67.64,"68,62",1.0477,0.9979,"0,9091","442,04","442,02","441,95","441,90",0,44197749999999996,61257.77646363099,4152195.6107826433,3954830.581273265,1.04549983,67.62666666666668,3989219.3333333335,0.9979,1.0478666666666667,1.473258333481832e+16,58978.02756616464,3997614.323412499,3807061.986250606,1.0456661466666668
2025-07-17 08:00:00,4187919,4.095.109,4.047.052,4.024.820,315.952,322.621,"458,64",67.9,"68,88",1.0476,0.9979,"0,9092","442,27","442,33","442,26","442,18",0,44226,61677.746686303384,4196732.1374887265,3997631.7296678117,1.04540004,67.96000000000001,4285628.666666667,0.9979,1.0481999999999998,1.4732583334812038e+16,63051.920066659426,4294647.426261816,4088442.9946537283,1.04599878
2025-07-17 09:00:00,4525491,4.453.718,4.047.052,4.024.820,495.420,505.728,"491,32",68.34,"69,32",1.0493,0.9979,"0,9064","439,20","439,23","439,18","439,16",0,4391925,66220.2370500439,4535014.530514079,4312866.673020109,1.0470964699999998,68.40333333333334,4711997.333333333,0.9978666666666666,1.0492666666666668,1493254.3333333333,68840.10409499721,4722094.883855549,4490146.468545924,1.0470281766666665
2025-07-17 10:00:00,5422582,5.381.689,4.047.052,4.024.820,696.378,709.038,"582,24",68.97,"69,96",1.0509,0.9978,"0,9036","436,53","436,60","436,50","436,45",0,43652,78622.32854864433,5434537.98356384,5159941.0029498525,1.04858802,68.78333333333335,5244201.333333333,0.9978333333333333,1.0508666666666666,1.4474333334811846e+16,76209.25902343297,5255612.513712483,4989773.786326741,1.0485897366666668
2025-07-17 11:00:00,5784531,5.790.760,4.047.052,4.024.820,934.246,947.590,"618,87",69.04,"70,02",1.0524,0.9978,"0,9009","434,25","434,26","434,21","434,20",0,43422999999999996,83785.21147161066,5797285.027059531,5496513.683010262,1.05008472,68.80333333333334,5486962.0,0.9978,1.0516,2.8976833333347868e+16,79739.02893462691,5499059.931850069,5217636.741888433,1.0492864800000001
2025-07-17 12:00:00,5253773,5.241.240,4.047.052,4.024.820,1.161.952,1.175.522,"567,90",68.4,"69,38",1.0515,0.9978,"0,9024","435,08","435,12","435,08","435,02",0,43507499999999993,76809.54678362573,5265356.784926839,4996455.539705182,1.0491867000000001,68.72333333333334,5500111.666666667,0.9978,1.0518,2.8976833333347824e+16,80021.8668940414,5512238.591568116,5229160.924927972,1.04948604
2025-07-17 13:00:00,5462031,5.454.013,4.047.052,4.024.820,1.387.512,1.401.466,"587,87",68.73,"69,71",1.0515,0.9978,"0,9024","435,28","435,33","435,26","435,21",0,43527,79470.84242688782,5474073.962717979,5194513.552068473,1.0491867000000001,68.36,5224484.0,0.9978,1.0512666666666666,1.4502500000015946e+16,76413.5415592563,5236003.207055521,4969647.989352797,1.04895388
2025-07-17 14:00:00,4957648,4.938.264,4.047.052,4.024.820,1.609.154,1.623.523,"539,78",67.95,"68,93",1.0508,0.9978,"0,9037","436,38","436,44","436,43","436,35",0,4364,72960.23546725533,4968578.873521748,4717974.876284735,1.04848824,67.94000000000001,4899656.0,0.9978,1.0505333333333333,162072.0,72055.96052930578,4910459.009821608,4663573.527707685,1.04822216
2025-07-17 15:00:00,4279289,4.241.707,4.047.052,4.024.820,1.803.976,1.819.563,"472,84",67.14,"68,12",1.0493,0.9978,"0,9062","438,36","438,42","438,36","438,32",0,438365,63736.8036937742,4288724.193225095,4078232.154769847,1.0469915399999998,67.42333333333333,4461979.666666667,0.9978333333333333,1.0493666666666668,1.4690500000147562e+16,66152.17371657222,4471678.768850143,4251726.135033461,1.0470929933333333
2025-07-17 16:00:00,4149002,4.086.426,4.047.052,4.024.820,1.979.498,1.997.250,"459,92",67.18,"68,16",1.048,0.9979,"0,9086","440,68","440,75","440,74","440,69",0,44071500000000003,61759.481988687105,4157733.2398035876,3958971.3740458013,1.0457992,67.07,4009726.0,0.9978666666666666,1.0484,2.9341416666812772e+16,59776.41675038539,4018307.4030194483,3824497.4322759546,1.0461633833333333
2025-07-17 17:00:00,3600887,3.550.375,4.047.052,4.024.820,2.134.238,2.154.255,"401,02",66.89,"67,87",1.0479,0.9979,"0,9088","439,53","439,60","439,52","439,46",0,43952750000000003,53832.96456869487,3608464.776029662,3436288.768012215,1.04569941,67.04666666666667,3915112.0,0.9978666666666666,1.0483666666666667,2.9341416666812652e+16,58387.91506686353,3923484.7932780166,3734449.7207546295,1.0461301233333333
2025-07-17 18:00:00,3995447,3.956.893,4.047.052,4.024.820,2.285.965,2.307.765,"441,95",67.07,"68,05",1.0492,0.9978,"0,9065","438,02","438,08","438,00","437,92",0,438005,59571.298643208596,4004256.3640008015,3808089.0202058717,1.0468917599999998,67.11333333333333,3796162.3333333335,0.9978333333333333,1.0489333333333335,2.922966666681266e+16,56561.453721272665,3804411.757039619,3618994.749068789,1.04666061
2025-07-17 19:00:00,3792153,3.764.386,4.047.052,4.024.820,2.447.761,2.470.992,"419,62",67.38,"68,36",1.0497,0.9978,"0,9055","437,36","437,42","437,36","437,31",0,43736250000000007,56280.09795191452,3800514.131088394,3612606.458988282,1.04739066,67.38666666666667,3934003.6666666665,0.9978,1.0495,1.457875000029205e+16,58379.899884092876,3942677.5572927105,3748467.027109433,1.0471911
2025-07-17 20:00:00,4014411,3.979.780,4.047.052,4.024.820,2.607.964,2.632.475,"439,31",67.71,"68,69",1.0496,0.9978,"0,9057","438,19","438,22","438,18","438,11",0,438175,59288.30305715552,4023262.1767889354,3824705.602134146,1.04729088,67.61333333333333,3903389.3333333335,0.9978,1.0498333333333334,1.457875000160159e+16,57728.72407559407,3911995.72392597,3718107.3848126624,1.0475237
2025-07-17 21:00:00,3903604,3.883.532,4.047.052,4.024.820,2.767.346,2.792.995,"426,85",67.75,"68,73",1.0502,0.9978,"0,9047","436,67","436,72","436,66","436,60",0,4366625,57617.77121771218,3912210.8639005814,3717010.093315559,1.04788956,67.83666666666666,3999388.0,0.9978,1.0504333333333333,3051561.6666666665,58954.72620330516,4008206.0533172973,3807342.8606008445,1.04812238
2025-07-17 22:00:00,4080149,4.076.968,4.047.052,4.024.820,2.931.401,2.957.506,"442,49",68.05,"69,04",1.0515,0.9978,"0,9024","435,00","435,04","435,00","434,93",0,4349925,59958.10433504776,4089145.1192623773,3880312.8863528287,1.0491867000000001,67.96333333333332,4038450.3333333335,0.9978,1.0509666666666668,2920017.0,59418.119970565545,4047354.5132625103,3842562.1246281737,1.04865454
2025-07-17 23:00:00,4131598,4.130.085,4.047.052,4.024.820,3.105.127,3.131.336,"448,98",68.09,"69,08",1.0512,0.9978,"0,9030","435,41","435,47","435,40","435,36",0,43541,60678.4843589367,4140707.556624574,3930363.394216134,1.04888736,68.04666666666667,4041371.3333333335,0.9978,1.0512666666666666,1479001.3333333333,59390.465839171295,4050281.9536313214,3844280.2265899335,1.04895388
2025-07-18 00:00:00,3912367,3.904.782,,,3.273.348,3.299.791,"425,35",68.0,"68,98",1.0511,0.9978,"0,9032","435,80","435,84","435,77","435,71",0,43578,57534.80882352941,3920993.1850070152,3722164.3992008376,1.04878758,68.02999999999999,4025915.6666666665,0.9978,1.051033333333333,1.453658333336236e+16,59177.87223729262,4034792.209527627,3830433.385776727,1.04872106
2025-07-18 01:00:00,4033782,4.022.884,4.360.127,4.329.719,3.439.408,3.466.275,"439,07",68.0,"68,98",1.0508,0.9978,"0,9037","436,10","436,14","436,12","436,03",0,43609749999999997,59320.32352941176,4042675.886951293,3838772.363913209,1.04848824,68.02333333333333,4016195.6666666665,0.9978,1.0509333333333333,1.453658333349315e+16,59041.02080830864,4025050.7783791,3821558.170570163,1.0486212799999999
2025-07-18 02:00:00,4102438,4.086.028,4.360.127,4.329.719,3.605.862,3.633.281,"445,34",68.07,"69,05",1.0509,0.9978,"0,9034","435,90","435,91","435,95","435,90",0,435915,60267.93007198473,4111483.2631789935,3903737.7485964415,1.04858802,68.16666666666667,4237352.666666667,0.9978,1.0508666666666666,1.4536583334932102e+16,62152.38050535126,4246695.396539052,4032239.628647316,1.04855476
2025-07-18 03:00:00,4575838,4.556.520,4.360.127,4.329.719,3.778.097,3.806.215,"495,01",68.43,"69,42",1.0509,0.9978,"0,9034","436,07","436,11","436,01","435,98",0,4360425,66868.8879146573,4585927.039486871,4354208.773432297,1.04858802,68.22000000000001,4361325.666666667,0.9978,1.0508666666666666,1613300.3333333333,63924.81667629853,4370941.738491348,4150219.263211457,1.0485547599999998
2025-07-18 04:00:00,4405701,4.384.396,4.360.127,4.329.719,3.962.710,3.991.687,"478,11",68.16,"69,14",1.0508,0.9978,"0,9037","436,06","436,01","436,01","435,96",0,43601,64637.63204225352,4415414.912808178,4192711.267605634,1.04848824,68.20666666666666,4426020.666666667,0.9978,1.0508333333333333,1482529.6666666667,64887.60621622149,4435779.381305539,4211910.474280757,1.0485214999999999
2025-07-18 05:00:00,4296523,4.279.521,4.360.127,4.329.719,4.143.905,4.173.686,"467,46",68.03,"69,01",1.0508,0.9978,"0,9037","436,06","436,08","436,02","435,96",0,43603,63156.29869175364,4305996.191621567,4088811.3818043396,1.04848824,68.07000000000001,4374808.666666667,0.9978,1.0508666666666666,1482129.6666666667,64269.06384655085,4384454.466492951,4163045.4502156302,1.04855476
2025-07-18 06:00:00,4422202,4.407.300,4.360.127,4.329.719,4.327.236,4.357.636,"480,67",68.02,"69,00",1.051,0.9978,"0,9033","435,95","435,95","435,94","435,85",0,4359225,65013.260805645405,4431952.295049108,4207613.701236918,1.0486878,67.97000000000001,4337844.333333333,0.9978,1.0508333333333333,2919921.0,63819.60068520237,4347408.632324447,4127997.790283128,1.0485214999999999
2025-07-18 07:00:00,4294808,4.285.321,4.360.127,4.329.719,179.532,180.035,"468,70",67.86,"68,85",1.0507,0.9978,"0,9038","435,72","435,75","435,69","435,63",0,4356975,63289.242558208076,4304277.410302666,4087568.287808128,1.04838846,68.00333333333333,4405575.333333333,0.9978,1.0508666666666666,1.4538000002905386e+16,64782.84433768451,4415288.969065277,4192318.5689369235,1.0485547599999998
2025-07-18 08:00:00,4499716,4.478.604,4.360.127,4.329.719,360.709,361.802,"488,40",68.13,"69,11",1.0509,0.9978,"0,9035","436,16","436,19","436,12","436,09",0,43614000000000004,66046.02964920006,4509637.201844057,4281773.717765725,1.04858802,68.06333333333333,4413880.666666667,0.9978,1.0506333333333333,1.4538000001597848e+16,64847.427001687356,4423612.6144183865,4201160.909090806,1.04832194
2025-07-18 09:00:00,4447118,4.425.008,4.360.127,4.329.719,547.510,549.633,"483,74",68.2,"69,19",1.0503,0.9978,"0,9045","436,61","436,63","436,61","436,57",0,436605,65207.00879765396,4456923.231108438,4234140.721698563,1.04798934,68.22333333333333,4501607.0,0.9978,1.0508333333333333,2.905108333347886e+16,65982.92677523171,4511532.371216676,4283828.86274416,1.0485214999999999
2025-07-18 10:00:00,4557987,4.544.253,4.360.127,4.329.719,732.996,735.862,"493,11",68.34,"69,33",1.0513,0.9978,"0,9029","435,41","435,44","435,39","435,33",0,43539250000000004,66695.74187884109,4568036.680697534,4335572.148768192,1.04898714,68.17,4360496.0,0.9978,1.0509,1.4513083334931546e+16,63958.67276485395,4370110.242533573,4149306.50370964,1.04858802
2025-07-18 11:00:00,4076383,4.058.351,4.360.127,4.329.719,912.866,916.147,"442,60",67.97,"68,95",1.0511,0.9978,"0,9031","435,83","435,87","435,77","435,76",0,4358075,59973.2676180668,4085370.8157947483,3878206.640662164,1.04878758,67.80666666666667,3738024.6666666665,0.9978,1.0507666666666666,2.9076166668119344e+16,55036.31464430283,3746266.452862965,3556957.9169517513,1.04845498
2025-07-18 12:00:00,2579704,2.562.371,4.360.127,4.329.719,1.077.515,1.081.670,"284,78",67.11,"68,09",1.0499,0.9978,"0,9052","436,91","436,93","436,89","436,84",0,43689250000000004,38439.9344360006,2585391.8620966123,2457094.9614248974,1.04759022,67.24666666666667,2634955.6666666665,0.9978,1.0504,1.4563083334787456e+16,39048.92513713438,2640765.350437629,2508129.798296144,1.04808912
2025-07-18 13:00:00,1248780,1.240.722,4.360.127,4.329.719,1.151.549,1.156.211,"138,33",66.66,"67,64",1.0502,0.9978,"0,9048","433,85","433,80","433,84","433,71",0,4338,18733.573357335736,1251533.3734215274,1189087.792801371,1.04788956,66.95333333333333,1781339.0,0.9977666666666667,1.0513666666666668,1.4563083334764008e+16,26587.68638075687,1785317.3323565691,1694689.9503334872,1.0490185266666667
2025-07-18 14:00:00,1515533,1.535.058,4.360.127,4.329.719,1.213.597,1.218.167,"165,57",67.09,"68,07",1.054,0.9977,"0,8980","428,81","428,78","428,80","428,70",0,4287725,22589.551348934267,1519026.7615515685,1437887.0967741935,1.0515758000000002,67.01666666666667,1616889.6666666667,0.9977,1.0534666666666668,1.4124166668097342e+16,24107.98560045553,1620645.145231609,1534105.5603009881,1.0510434933333335
2025-07-18 15:00:00,2086356,2.137.557,4.360.127,4.329.719,1.287.965,1.291.213,"227,00",67.3,"68,29",1.0562,0.9976,"0,8943","423,76","423,74","423,75","423,65",0,42372499999999997,31000.832095096583,2091375.300721732,1975341.7913274001,1.05366512,67.41,2033202.3333333333,0.9976333333333334,1.0553333333333332,1.4124166669514238e+16,30136.05352222412,2038043.0023135003,1926313.3990205415,1.0528356666666667
2025-07-18 16:00:00,2497718,2.559.017,4.360.127,4.329.719,1.387.339,1.388.136,"269,88",67.84,"68,82",1.0558,0.9976,"0,8949","425,53","425,53","425,53","425,42",0,4255025,36817.777122641506,2503726.944667201,2365711.3089600303,1.0532660800000002,67.74333333333333,2340071.0,0.9976,1.0567333333333335,1.4124166668099024e+16,34532.27640689179,2345700.681635926,2214402.252480363,1.0541971733333335
2025-07-18 17:00:00,2436139,2.525.305,4.360.127,4.329.719,1.495.530,1.492.969,"260,83",68.09,"69,08",1.0582,0.9976,"0,8908","420,94","420,93","420,93","420,84",0,42091,35778.22000293729,2441999.799518845,2302153.657153657,1.05566032,67.93,2426719.6666666665,0.9976,1.0570333333333333,2841250.3333333335,35723.87447166606,2432557.805399625,2295809.9377790745,1.0544964533333334
2025-07-18 18:00:00,2346302,2.415.151,4.360.127,4.329.719,1.596.017,1.590.121,"252,13",67.86,"68,84",1.0571,0.9976,"0,8927","422,70","422,70","422,68","422,59",0,4226675,34575.62628941939,2351946.6720128306,2219564.847223536,1.05456296,68.03,2465863.6666666665,0.9976,1.0577333333333334,2830233.6666666665,36244.30626338511,2471795.977011494,2331246.181359496,1.0551947733333333
2025-07-18 19:00:00,2615150,2.696.557,4.360.127,4.329.719,1.695.553,1.686.712,"279,18",68.14,"69,12",1.0579,0.9976,"0,8915","422,23","422,23","422,21","422,12",0,4221975,38379.07249779865,2621441.4595028064,2472020.039701295,1.0553610400000002,67.92666666666666,2581200.3333333335,0.9976333333333334,1.0563666666666667,1.436191666948287e+16,38000.48433066607,2587316.941904096,2443648.1767408103,1.0538665233333335
2025-07-18 20:00:00,2782149,2.812.227,4.360.127,4.329.719,1.811.534,1.799.695,"300,93",67.78,"68,77",1.0541,0.9977,"0,8979","430,89","430,89","430,87","430,78",0,43085749999999996,41046.75420478017,2788562.694196652,2639359.6432975996,1.05167557,67.96,2924261.0,0.9977,1.0544,2.889416666807398e+16,43031.504721930825,2930976.8639544733,2774152.1825115546,1.0519746566666666
2025-07-18 21:00:00,3375484,3.360.400,4.360.127,4.329.719,1.944.934,1.932.536,"366,66",67.96,"68,94",1.0512,0.9978,"0,9029","435,99","436,01","435,98","435,89",0,43596750000000003,49668.68746321366,3382926.438163961,3211076.864535769,1.04888736,67.89333333333333,3201308.3333333335,0.9977666666666667,1.0524333333333333,2.8894166668112308e+16,47146.988062621436,3208459.8971969727,3042126.491204279,1.0500828433333333
2025-07-18 22:00:00,3446292,3.444.988,4.360.127,4.329.719,2.086.044,2.074.045,"373,45",67.94,"68,92",1.052,0.9978,"0,9015","433,71","433,76","433,69","433,63",0,4336975,50725.52251987047,3453890.5592303067,3275942.9657794675,1.0496856,67.85666666666667,3389411.6666666665,0.9978,1.0518666666666665,1.4532250002890618e+16,49948.94433552684,3396884.8132558293,3222285.1480500936,1.0495525600000002
