Fecha,CIDIA_m3dia,CIDIA93_m3dia,VOLUMEN_m3,VOLUMEN93_m3,VHOY93_m3,VHOY_m3,FRECUENCIA_Hz,PMA_Kgcm2,PAB_Kgcm2,Fpv,Zb,Zf,SNDVEL7_ms,SNDVEL8_ms,SNDVEL6_ms,SNDVEL5_ms
28/7/2025 18:00:00,3.475.405,3.464.971,3.295.027,3.283.927,1.627.991,1.634.212,"373,12","68,83","69,82","1,0519","0,9978","0,9017","435,70","435,74","435,67","435,60"
28/7/2025 19:00:00,3.455.809,3.440.992,3.295.027,3.283.927,1.772.702,1.779.432,"369,90","68,77","69,75","1,0516","0,9978","0,9022","436,20","436,21","436,22","436,16"
28/7/2025 20:00:00,3.345.559,3.324.103,3.295.027,3.283.927,1.915.025,1.922.534,"359,63","68,68","69,67","1,0512","0,9978","0,9030","437,10","437,11","437,10","437,07"
28/7/2025 21:00:00,4.021.755,3.993.673,3.295.027,3.283.927,2.068.625,2.077.160,"427,79","69,49","70,48","1,0513","0,9978","0,9027","437,60","437,59","437,53","437,52"
28/7/2025 22:00:00,4.670.666,4.639.723,3.295.027,3.283.927,2.253.995,2.263.823,"496,90","69,45","70,44","1,0514","0,9978","0,9027","437,45","437,48","437,41","437,36"
28/7/2025 23:00:00,4.449.588,4.421.850,3.295.027,3.283.927,2.440.368,2.451.451,"474,02","69,35","70,34","1,0514","0,9978","0,9026","437,21","437,25","437,20","437,14"
29/7/2025 00:00:00,4.443.482,4.414.939,,,2.626.357,2.638.643,"474,88","69,21","70,19","1,0511","0,9978","0,9031","437,58","437,62","437,58","437,52"
29/7/2025 01:00:00,4.581.927,4.548.799,3.970.425,3.955.136,2.810.400,2.823.929,"488,75","69,29","70,28","1,0512","0,9978","0,9031","437,77","437,81","437,78","437,72"
29/7/2025 02:00:00,5.013.899,4.990.477,3.970.425,3.955.136,3.010.783,3.025.637,"530,26","69,83","70,81","1,0520","0,9978","0,9016","436,24","436,30","436,27","436,19"
29/7/2025 03:00:00,5.703.448,5.696.045,3.970.425,3.955.136,3.229.971,3.245.364,"598,65","70,31","71,29","1,0526","0,9978","0,9005","435,57","435,60","435,55","435,51"
29/7/2025 04:00:00,5.832.773,5.829.532,3.970.425,3.955.136,3.471.429,3.487.059,"609,52","70,53","71,51","1,0532","0,9978","0,8996","434,95","435,01","434,92","434,88"
29/7/2025 05:00:00,5.769.749,5.777.147,3.970.425,3.955.136,3.712.738,3.728.178,"602,92","70,50","71,48","1,0535","0,9978","0,8991","434,67","434,68","434,64","434,58"
29/7/2025 06:00:00,5.833.597,5.832.469,3.970.425,3.955.136,3.951.633,3.966.920,"609,95","70,47","71,45","1,0532","0,9978","0,8995","435,09","435,12","435,07","435,02"
29/7/2025 07:00:00,5.780.837,5.777.506,3.970.425,3.955.136,237.997,238.041,"606,93","70,21","71,19","1,0530","0,9978","0,8999","435,39","435,47","435,37","435,34"
29/7/2025 08:00:00,4.449.176,4.436.380,3.970.425,3.955.136,441.465,441.853,"475,87","68,96","69,94","1,0520","0,9978","0,9016","435,66","435,67","435,65","435,59"
29/7/2025 09:00:00,4.305.939,4.299.258,3.970.425,3.955.136,626.523,627.323,"460,52","69,03","70,01","1,0520","0,9978","0,9015","435,79","435,81","435,79","435,74"
29/7/2025 10:00:00,4.380.183,4.362.828,3.970.425,3.955.136,804.706,806.024,"466,27","69,38","70,36","1,0518","0,9978","0,9020","436,24","436,26","436,22","436,16"
29/7/2025 11:00:00,4.437.821,4.424.368,3.970.425,3.955.136,983.807,985.732,"472,70","69,32","70,31","1,0519","0,9978","0,9017","436,10","436,14","436,14","436,04"
29/7/2025 12:00:00,4.256.860,4.236.606,3.970.425,3.955.136,1.163.001,1.165.540,"454,97","69,17","70,15","1,0515","0,9978","0,9025","436,93","436,90","436,88","436,85"
29/7/2025 13:00:00,4.315.409,4.322.190,3.970.425,3.955.136,1.337.228,1.340.240,"460,45","69,16","70,14","1,0525","0,9978","0,9008","434,98","434,99","434,95","434,89"
29/7/2025 14:00:00,4.245.050,4.241.387,3.970.425,3.955.136,1.513.010,1.516.101,"453,49","69,16","70,14","1,0520","0,9978","0,9016","435,56","435,58","435,52","435,47"
29/7/2025 15:00:00,4.272.940,4.273.683,3.970.425,3.955.136,1.692.704,1.695.817,"455,69","69,24","70,22","1,0522","0,9978","0,9012","435,45","435,51","435,45","435,39"
29/7/2025 16:00:00,4.467.179,4.461.395,3.970.425,3.955.136,1.873.250,1.876.470,"475,42","69,40","70,38","1,0521","0,9978","0,9015","435,81","435,84","435,82","435,75"
29/7/2025 17:00:00,4.437.400,4.427.907,3.970.425,3.955.136,2.057.193,2.060.687,"472,20","69,47","70,45","1,0519","0,9978","0,9018","436,18","436,16","436,13","436,11"
29/7/2025 18:00:00,4.476.016,4.469.922,3.970.425,3.955.136,2.241.957,2.245.758,"475,31","69,42","70,40","1,0523","0,9978","0,9011","435,66","435,71","435,63","435,60"
29/7/2025 19:00:00,4.123.853,4.121.172,3.970.425,3.955.136,2.424.642,2.428.601,"439,97","69,13","70,11","1,0522","0,9978","0,9012","435,43","435,49","435,41","435,40"
29/7/2025 20:00:00,4.040.891,4.040.685,3.970.425,3.955.136,2.599.265,2.603.338,"430,63","68,99","69,98","1,0522","0,9978","0,9012","435,34","435,34","435,31","435,25"
29/7/2025 21:00:00,4.480.689,4.469.633,3.970.425,3.955.136,2.776.896,2.781.120,"477,07","69,35","70,34","1,0519","0,9978","0,9017","436,50","436,47","436,43","436,42"
29/7/2025 22:00:00,4.586.855,4.580.233,3.970.425,3.955.136,2.960.375,2.965.005,"486,73","69,56","70,55","1,0521","0,9978","0,9014","436,29","436,33","436,28","436,22"
29/7/2025 23:00:00,4.569.452,4.551.606,3.970.425,3.955.136,3.151.081,3.156.106,"480,91","69,51","70,50","1,0517","0,9978","0,9020","436,52","436,58","436,51","436,47"
30/7/2025 00:00:00,4.901.841,4.898.448,,,3.339.714,3.345.109,"519,55","69,61","70,59","1,0524","0,9978","0,9009","435,73","435,74","435,73","435,66"
30/7/2025 01:00:00,4.640.102,4.637.122,4.562.405,4.555.325,3.539.355,3.544.949,"492,19","69,56","70,55","1,0523","0,9978","0,9010","435,97","436,02","435,97","435,94"
30/7/2025 02:00:00,4.574.600,4.564.110,4.562.405,4.555.325,3.732.263,3.738.136,"484,67","69,64","70,63","1,0522","0,9978","0,9012","436,27","436,33","436,31","436,20"
30/7/2025 03:00:00,4.732.369,4.731.881,4.562.405,4.555.325,3.928.098,3.934.246,"499,35","69,89","70,88","1,0526","0,9978","0,9005","435,72","435,76","435,71","435,73"
30/7/2025 04:00:00,4.614.096,4.608.240,4.562.405,4.555.325,4.123.447,4.129.663,"486,94","69,95","70,93","1,0524","0,9978","0,9008","436,24","436,25","436,20","436,15"
30/7/2025 05:00:00,5.201.431,5.189.371,4.562.405,4.555.325,4.330.585,4.337.193,"553,33","69,40","70,38","1,0520","0,9978","0,9017","436,28","436,31","436,28","436,20"
30/7/2025 06:00:00,5.354.977,5.346.368,4.562.405,4.555.325,4.551.829,4.558.904,"570,47","69,31","70,29","1,0520","0,9978","0,9017","436,24","436,27","436,23","436,18"
30/7/2025 07:00:00,5.773.000,5.763.439,4.562.405,4.555.325,225.968,226.350,"615,41","69,29","70,27","1,0519","0,9978","0,9018","436,38","436,45","436,45","436,36"
30/7/2025 08:00:00,5.293.919,5.284.449,4.562.405,4.555.325,461.988,462.827,"561,97","69,65","70,64","1,0518","0,9978","0,9019","436,62","436,64","436,64","436,50"
30/7/2025 09:00:00,4.487.366,4.481.044,4.562.405,4.555.325,674.761,675.917,"478,82","69,23","70,22","1,0519","0,9978","0,9017","436,35","436,41","436,37","436,40"
30/7/2025 10:00:00,5.043.146,5.036.203,4.562.405,4.555.325,879.634,881.003,"534,70","69,63","70,61","1,0522","0,9978","0,9013","435,98","435,97","435,94","435,87"
30/7/2025 11:00:00,4.618.069,4.607.087,4.562.405,4.555.325,1.073.104,1.074.758,"490,78","69,43","70,41","1,0520","0,9978","0,9016","436,44","436,46","436,42","436,40"
30/7/2025 12:00:00,4.645.687,4.625.369,4.562.405,4.555.325,1.263.564,1.265.867,"492,28","69,43","70,42","1,0514","0,9978","0,9027","437,70","437,72","437,74","437,63"
30/7/2025 13:00:00,4.506.471,4.481.855,4.562.405,4.555.325,1.451.333,1.454.633,"480,10","69,37","70,36","1,0513","0,9978","0,9028","437,51","437,52","437,50","437,47"
30/7/2025 14:00:00,4.128.722,4.100.843,4.562.405,4.555.325,1.627.346,1.631.671,"442,23","69,04","70,02","1,0509","0,9978","0,9035","438,00","438,04","438,06","437,95"
30/7/2025 15:00:00,4.083.260,4.046.475,4.562.405,4.555.325,1.796.213,1.801.872,"438,40","69,01","70,00","1,0503","0,9978","0,9045","439,08","439,08","439,05","439,04"
30/7/2025 16:00:00,4.134.113,4.091.834,4.562.405,4.555.325,1.963.677,1.970.999,"443,39","69,10","70,09","1,0503","0,9978","0,9046","439,57","439,66","439,57","439,50"
30/7/2025 17:00:00,4.073.860,4.032.369,4.562.405,4.555.325,2.129.553,2.138.715,"435,52","69,22","70,20","1,0505","0,9978","0,9043","438,96","438,96","438,96","438,90"
30/7/2025 18:00:00,4.290.099,4.273.495,4.562.405,4.555.325,2.301.731,2.312.129,"456,04","69,46","70,44","1,0518","0,9978","0,9020","436,86","436,88","436,84","436,80"
30/7/2025 19:00:00,4.176.515,4.151.084,4.562.405,4.555.325,2.476.937,2.488.062,"445,15","69,37","70,35","1,0513","0,9978","0,9028","437,59","437,62","437,56","437,52"
30/7/2025 20:00:00,4.236.974,4.213.338,4.562.405,4.555.325,2.650.081,2.662.361,"452,96","69,37","70,35","1,0516","0,9978","0,9024","437,21","437,24","437,18","437,13"
30/7/2025 21:00:00,4.450.634,4.425.546,4.562.405,4.555.325,2.831.013,2.844.378,"472,42","69,67","70,66","1,0514","0,9978","0,9027","437,45","437,46","437,41","437,40"
30/7/2025 22:00:00,4.296.799,4.268.441,4.562.405,4.555.325,3.011.522,3.025.938,"456,73","69,53","70,52","1,0514","0,9978","0,9026","437,59","437,67","437,60","437,57"
30/7/2025 23:00:00,4.436.798,4.412.188,4.562.405,4.555.325,3.193.063,3.208.641,"472,81","69,65","70,64","1,0517","0,9978","0,9022","436,89","436,92","436,90","436,85"
31/7/2025 00:00:00,4.494.947,4.487.244,,,3.378.967,3.395.158,"475,57","69,79","70,77","1,0525","0,9978","0,9007","435,74","435,78","435,76","435,69"
